Unnamed: 0,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes,No Stress,Lexicality,Length,Size
14331,avalanche,3.02e-06,3.48,NOUN,"['AE1', 'V', 'AH0', 'L', 'AE2', 'N', 'CH']","['AE', 'V', 'AH', 'L', 'AE', 'N', 'CH']",real,7,long
14332,azerbaijan,3.02e-06,3.48,PROPN,"['AA2', 'Z', 'ER0', 'B', 'AY0', 'JH', 'AA1', 'N']","['AA', 'Z', 'ER', 'B', 'AY', 'JH', 'AA', 'N']",real,8,long
14334,ballistic,3.02e-06,3.48,ADJ,"['B', 'AH0', 'L', 'IH1', 'S', 'T', 'IH0', 'K']","['B', 'AH', 'L', 'IH', 'S', 'T', 'IH', 'K']",real,8,long
14339,blackburn,3.02e-06,3.48,PROPN,"['B', 'L', 'AE1', 'K', 'B', 'ER0', 'N']","['B', 'L', 'AE', 'K', 'B', 'ER', 'N']",real,7,long
14341,blockbuster,3.02e-06,3.48,NOUN,"['B', 'L', 'AA1', 'K', 'B', 'AH2', 'S', 'T', 'ER0']","['B', 'L', 'AA', 'K', 'B', 'AH', 'S', 'T', 'ER']",real,9,long
14342,blueprint,3.02e-06,3.48,NOUN,"['B', 'L', 'UW1', 'P', 'R', 'IH2', 'N', 'T']","['B', 'L', 'UW', 'P', 'R', 'IH', 'N', 'T']",real,8,long
14348,cadillac,3.02e-06,3.48,PROPN,"['K', 'AE1', 'D', 'AH0', 'L', 'AE2', 'K']","['K', 'AE', 'D', 'AH', 'L', 'AE', 'K']",real,7,long
14351,caramel,3.02e-06,3.48,PROPN,"['K', 'EH1', 'R', 'AH0', 'M', 'AH0', 'L']","['K', 'EH', 'R', 'AH', 'M', 'AH', 'L']",real,7,long
14354,chromosome,3.02e-06,3.48,VERB,"['K', 'R', 'OW1', 'M', 'AH0', 'S', 'OW2', 'M']","['K', 'R', 'OW', 'M', 'AH', 'S', 'OW', 'M']",real,8,long
14356,clarkson,3.02e-06,3.48,PROPN,"['K', 'L', 'AA1', 'R', 'K', 'S', 'AH0', 'N']","['K', 'L', 'AA', 'R', 'K', 'S', 'AH', 'N']",real,8,long
14358,comcast,3.02e-06,3.48,PROPN,"['K', 'AA1', 'M', 'K', 'AE2', 'S', 'T']","['K', 'AA', 'M', 'K', 'AE', 'S', 'T']",real,7,long
14361,conducts,3.02e-06,3.48,VERB,"['K', 'AH0', 'N', 'D', 'AH1', 'K', 'T', 'S']","['K', 'AH', 'N', 'D', 'AH', 'K', 'T', 'S']",real,8,long
14365,convent,3.02e-06,3.48,NOUN,"['K', 'AA1', 'N', 'V', 'AH0', 'N', 'T']","['K', 'AA', 'N', 'V', 'AH', 'N', 'T']",real,7,long
14367,correcting,3.02e-06,3.48,VERB,"['K', 'ER0', 'EH1', 'K', 'T', 'IH0', 'NG']","['K', 'ER', 'EH', 'K', 'T', 'IH', 'NG']",real,7,long
14370,crossroads,3.02e-06,3.48,NOUN,"['K', 'R', 'AO1', 'S', 'R', 'OW2', 'D', 'Z']","['K', 'R', 'AO', 'S', 'R', 'OW', 'D', 'Z']",real,8,long
14372,defiance,3.02e-06,3.48,NOUN,"['D', 'IH0', 'F', 'AY1', 'AH0', 'N', 'S']","['D', 'IH', 'F', 'AY', 'AH', 'N', 'S']",real,7,long
14376,disneyland,3.02e-06,3.48,PROPN,"['D', 'IH1', 'Z', 'N', 'IY0', 'L', 'AE2', 'N', 'D']","['D', 'IH', 'Z', 'N', 'IY', 'L', 'AE', 'N', 'D']",real,9,long
14380,ecstasy,3.02e-06,3.48,NOUN,"['EH1', 'K', 'S', 'T', 'AH0', 'S', 'IY0']","['EH', 'K', 'S', 'T', 'AH', 'S', 'IY']",real,7,long
14382,eleventh,3.02e-06,3.48,NOUN,"['IH0', 'L', 'EH1', 'V', 'AH0', 'N', 'TH']","['IH', 'L', 'EH', 'V', 'AH', 'N', 'TH']",real,7,long
14384,emphasizes,3.02e-06,3.48,VERB,"['EH1', 'M', 'F', 'AH0', 'S', 'AY2', 'Z', 'AH0', 'Z']","['EH', 'M', 'F', 'AH', 'S', 'AY', 'Z', 'AH', 'Z']",real,9,long
14385,empowering,3.02e-06,3.48,VERB,"['IH0', 'M', 'P', 'AW1', 'ER0', 'IH0', 'NG']","['IH', 'M', 'P', 'AW', 'ER', 'IH', 'NG']",real,7,long
14389,estonia,3.02e-06,3.48,PROPN,"['EH0', 'S', 'T', 'OW1', 'N', 'IY0', 'AH0']","['EH', 'S', 'T', 'OW', 'N', 'IY', 'AH']",real,7,long
14390,expiration,3.02e-06,3.48,NOUN,"['EH2', 'K', 'S', 'P', 'ER0', 'EY1', 'SH', 'AH0', 'N']","['EH', 'K', 'S', 'P', 'ER', 'EY', 'SH', 'AH', 'N']",real,9,long
14391,exploiting,3.02e-06,3.48,VERB,"['EH1', 'K', 'S', 'P', 'L', 'OY2', 'T', 'IH0', 'NG']","['EH', 'K', 'S', 'P', 'L', 'OY', 'T', 'IH', 'NG']",real,9,long
14392,expressly,3.02e-06,3.48,ADV,"['EH0', 'K', 'S', 'P', 'R', 'EH1', 'S', 'L', 'IY0']","['EH', 'K', 'S', 'P', 'R', 'EH', 'S', 'L', 'IY']",real,9,long
14396,fascination,3.02e-06,3.48,NOUN,"['F', 'AE2', 'S', 'AH0', 'N', 'EY1', 'SH', 'AH0', 'N']","['F', 'AE', 'S', 'AH', 'N', 'EY', 'SH', 'AH', 'N']",real,9,long
14401,frontal,3.02e-06,3.48,ADJ,"['F', 'R', 'AH1', 'N', 'T', 'AH0', 'L']","['F', 'R', 'AH', 'N', 'T', 'AH', 'L']",real,7,long
14405,gonzalez,3.02e-06,3.48,PROPN,"['G', 'AA0', 'N', 'Z', 'AA1', 'L', 'AH0', 'Z']","['G', 'AA', 'N', 'Z', 'AA', 'L', 'AH', 'Z']",real,8,long
14406,gradient,3.02e-06,3.48,VERB,"['G', 'R', 'EY1', 'D', 'IY0', 'AH0', 'N', 'T']","['G', 'R', 'EY', 'D', 'IY', 'AH', 'N', 'T']",real,8,long
14408,grenades,3.02e-06,3.48,NOUN,"['G', 'R', 'AH0', 'N', 'EY1', 'D', 'Z']","['G', 'R', 'AH', 'N', 'EY', 'D', 'Z']",real,7,long
14417,implant,3.02e-06,3.48,NOUN,"['IH0', 'M', 'P', 'L', 'AE1', 'N', 'T']","['IH', 'M', 'P', 'L', 'AE', 'N', 'T']",real,7,long
14419,inducing,3.02e-06,3.48,VERB,"['IH0', 'N', 'D', 'UW1', 'S', 'IH0', 'NG']","['IH', 'N', 'D', 'UW', 'S', 'IH', 'NG']",real,7,long
14420,injunction,3.02e-06,3.48,NOUN,"['IH0', 'N', 'JH', 'AH1', 'NG', 'K', 'SH', 'AH0', 'N']","['IH', 'N', 'JH', 'AH', 'NG', 'K', 'SH', 'AH', 'N']",real,9,long
14424,jeremiah,3.02e-06,3.48,PROPN,"['JH', 'EH2', 'R', 'AH0', 'M', 'AY1', 'AH0']","['JH', 'EH', 'R', 'AH', 'M', 'AY', 'AH']",real,7,long
14430,koreans,3.02e-06,3.48,PROPN,"['K', 'AO0', 'R', 'IY1', 'AH0', 'N', 'Z']","['K', 'AO', 'R', 'IY', 'AH', 'N', 'Z']",real,7,long
14434,liquids,3.02e-06,3.48,NOUN,"['L', 'IH1', 'K', 'W', 'AH0', 'D', 'Z']","['L', 'IH', 'K', 'W', 'AH', 'D', 'Z']",real,7,long
14442,normandy,3.02e-06,3.48,PROPN,"['N', 'AO1', 'R', 'M', 'AH0', 'N', 'D', 'IY0']","['N', 'AO', 'R', 'M', 'AH', 'N', 'D', 'IY']",real,8,long
14445,originating,3.02e-06,3.48,VERB,"['ER0', 'IH1', 'JH', 'AH0', 'N', 'EY2', 'T', 'IH0', 'NG']","['ER', 'IH', 'JH', 'AH', 'N', 'EY', 'T', 'IH', 'NG']",real,9,long
14448,paralysis,3.02e-06,3.48,NOUN,"['P', 'ER0', 'AE1', 'L', 'AH0', 'S', 'AH0', 'S']","['P', 'ER', 'AE', 'L', 'AH', 'S', 'AH', 'S']",real,8,long
14449,patiently,3.02e-06,3.48,ADV,"['P', 'EY1', 'SH', 'AH0', 'N', 'T', 'L', 'IY0']","['P', 'EY', 'SH', 'AH', 'N', 'T', 'L', 'IY']",real,8,long
14450,patrols,3.02e-06,3.48,NOUN,"['P', 'AH0', 'T', 'R', 'OW1', 'L', 'Z']","['P', 'AH', 'T', 'R', 'OW', 'L', 'Z']",real,7,long
14454,pianist,3.02e-06,3.48,NOUN,"['P', 'IY0', 'AE1', 'N', 'AH0', 'S', 'T']","['P', 'IY', 'AE', 'N', 'AH', 'S', 'T']",real,7,long
14456,pilgrims,3.02e-06,3.48,NOUN,"['P', 'IH1', 'L', 'G', 'R', 'AH0', 'M', 'Z']","['P', 'IH', 'L', 'G', 'R', 'AH', 'M', 'Z']",real,8,long
14457,placebo,3.02e-06,3.48,NOUN,"['P', 'L', 'AH0', 'S', 'IY1', 'B', 'OW0']","['P', 'L', 'AH', 'S', 'IY', 'B', 'OW']",real,7,long
14459,postpone,3.02e-06,3.48,VERB,"['P', 'OW0', 'S', 'T', 'P', 'OW1', 'N']","['P', 'OW', 'S', 'T', 'P', 'OW', 'N']",real,7,long
14461,propelled,3.02e-06,3.48,VERB,"['P', 'R', 'AH0', 'P', 'EH1', 'L', 'D']","['P', 'R', 'AH', 'P', 'EH', 'L', 'D']",real,7,long
14467,repetition,3.02e-06,3.48,NOUN,"['R', 'EH2', 'P', 'AH0', 'T', 'IH1', 'SH', 'AH0', 'N']","['R', 'EH', 'P', 'AH', 'T', 'IH', 'SH', 'AH', 'N']",real,9,long
14468,restraining,3.02e-06,3.48,VERB,"['R', 'IY0', 'S', 'T', 'R', 'EY1', 'N', 'IH0', 'NG']","['R', 'IY', 'S', 'T', 'R', 'EY', 'N', 'IH', 'NG']",real,9,long
14471,righteousness,3.02e-06,3.48,VERB,"['R', 'AY1', 'CH', 'AH0', 'S', 'N', 'AH0', 'S']","['R', 'AY', 'CH', 'AH', 'S', 'N', 'AH', 'S']",real,8,long
14483,smartest,3.02e-06,3.48,ADJ,"['S', 'M', 'AA1', 'R', 'T', 'AH0', 'S', 'T']","['S', 'M', 'AA', 'R', 'T', 'AH', 'S', 'T']",real,8,long
14487,speculate,3.02e-06,3.48,VERB,"['S', 'P', 'EH1', 'K', 'Y', 'AH0', 'L', 'EY2', 'T']","['S', 'P', 'EH', 'K', 'Y', 'AH', 'L', 'EY', 'T']",real,9,long
14494,stressing,3.02e-06,3.48,VERB,"['S', 'T', 'R', 'EH1', 'S', 'IH0', 'NG']","['S', 'T', 'R', 'EH', 'S', 'IH', 'NG']",real,7,long
14497,subtitles,3.02e-06,3.48,NOUN,"['S', 'AH1', 'B', 'T', 'AY2', 'T', 'AH0', 'L', 'Z']","['S', 'AH', 'B', 'T', 'AY', 'T', 'AH', 'L', 'Z']",real,9,long
14499,sweetness,3.02e-06,3.48,NOUN,"['S', 'W', 'IY1', 'T', 'N', 'AH0', 'S']","['S', 'W', 'IY', 'T', 'N', 'AH', 'S']",real,7,long
14502,terrestrial,3.02e-06,3.48,ADJ,"['T', 'ER0', 'EH1', 'S', 'T', 'R', 'IY0', 'AH0', 'L']","['T', 'ER', 'EH', 'S', 'T', 'R', 'IY', 'AH', 'L']",real,9,long
14503,textures,3.02e-06,3.48,NOUN,"['T', 'EH1', 'K', 'S', 'CH', 'ER0', 'Z']","['T', 'EH', 'K', 'S', 'CH', 'ER', 'Z']",real,7,long
14510,triggering,3.02e-06,3.48,VERB,"['T', 'R', 'IH1', 'G', 'ER0', 'IH0', 'NG']","['T', 'R', 'IH', 'G', 'ER', 'IH', 'NG']",real,7,long
14512,twenties,3.02e-06,3.48,NOUN,"['T', 'W', 'EH1', 'N', 'T', 'IY0', 'Z']","['T', 'W', 'EH', 'N', 'T', 'IY', 'Z']",real,7,long
14514,unnatural,3.02e-06,3.48,ADJ,"['AH0', 'N', 'N', 'AE1', 'CH', 'ER0', 'AH0', 'L']","['AH', 'N', 'N', 'AE', 'CH', 'ER', 'AH', 'L']",real,8,long
14516,upfront,3.02e-06,3.48,ADJ,"['AH1', 'P', 'F', 'R', 'AH2', 'N', 'T']","['AH', 'P', 'F', 'R', 'AH', 'N', 'T']",real,7,long
14517,urgently,3.02e-06,3.48,ADV,"['ER1', 'JH', 'AH0', 'N', 'T', 'L', 'IY0']","['ER', 'JH', 'AH', 'N', 'T', 'L', 'IY']",real,7,long
14518,virginity,3.02e-06,3.48,NOUN,"['V', 'ER0', 'JH', 'IH1', 'N', 'IH0', 'T', 'IY0']","['V', 'ER', 'JH', 'IH', 'N', 'IH', 'T', 'IY']",real,8,long
14528,accountants,2.95e-06,3.47,NOUN,"['AH0', 'K', 'AW1', 'N', 'T', 'AH0', 'N', 'T', 'S']","['AH', 'K', 'AW', 'N', 'T', 'AH', 'N', 'T', 'S']",real,9,long
14531,aggravated,2.95e-06,3.47,VERB,"['AE1', 'G', 'R', 'AH0', 'V', 'EY2', 'T', 'AH0', 'D']","['AE', 'G', 'R', 'AH', 'V', 'EY', 'T', 'AH', 'D']",real,9,long
14536,anomaly,2.95e-06,3.47,NOUN,"['AH0', 'N', 'AA1', 'M', 'AH0', 'L', 'IY0']","['AH', 'N', 'AA', 'M', 'AH', 'L', 'IY']",real,7,long
14538,apostles,2.95e-06,3.47,NOUN,"['AH0', 'P', 'AA1', 'S', 'AH0', 'L', 'Z']","['AH', 'P', 'AA', 'S', 'AH', 'L', 'Z']",real,7,long
14544,blinded,2.95e-06,3.47,VERB,"['B', 'L', 'AY1', 'N', 'D', 'IH0', 'D']","['B', 'L', 'AY', 'N', 'D', 'IH', 'D']",real,7,long
14551,casinos,2.95e-06,3.47,NOUN,"['K', 'AH0', 'S', 'IY1', 'N', 'OW0', 'Z']","['K', 'AH', 'S', 'IY', 'N', 'OW', 'Z']",real,7,long
14555,complains,2.95e-06,3.47,VERB,"['K', 'AH0', 'M', 'P', 'L', 'EY1', 'N', 'Z']","['K', 'AH', 'M', 'P', 'L', 'EY', 'N', 'Z']",real,8,long
14556,concord,2.95e-06,3.47,PROPN,"['K', 'AA1', 'N', 'K', 'AO2', 'R', 'D']","['K', 'AA', 'N', 'K', 'AO', 'R', 'D']",real,7,long
14557,connector,2.95e-06,3.47,NOUN,"['K', 'AH0', 'N', 'EH1', 'K', 'T', 'ER0']","['K', 'AH', 'N', 'EH', 'K', 'T', 'ER']",real,7,long
14566,dangerously,2.95e-06,3.47,ADV,"['D', 'EY1', 'N', 'JH', 'ER0', 'AH0', 'S', 'L', 'IY0']","['D', 'EY', 'N', 'JH', 'ER', 'AH', 'S', 'L', 'IY']",real,9,long
14567,denounced,2.95e-06,3.47,VERB,"['D', 'IH0', 'N', 'AW1', 'N', 'S', 'T']","['D', 'IH', 'N', 'AW', 'N', 'S', 'T']",real,7,long
14569,diluted,2.95e-06,3.47,VERB,"['D', 'AY0', 'L', 'UW1', 'T', 'AH0', 'D']","['D', 'AY', 'L', 'UW', 'T', 'AH', 'D']",real,7,long
14572,espionage,2.95e-06,3.47,NOUN,"['EH1', 'S', 'P', 'IY0', 'AH0', 'N', 'AA0', 'JH']","['EH', 'S', 'P', 'IY', 'AH', 'N', 'AA', 'JH']",real,8,long
14576,extremes,2.95e-06,3.47,NOUN,"['IH0', 'K', 'S', 'T', 'R', 'IY1', 'M', 'Z']","['IH', 'K', 'S', 'T', 'R', 'IY', 'M', 'Z']",real,8,long
14579,flashback,2.95e-06,3.47,NOUN,"['F', 'L', 'AE1', 'SH', 'B', 'AE2', 'K']","['F', 'L', 'AE', 'SH', 'B', 'AE', 'K']",real,7,long
14581,forecasting,2.95e-06,3.47,VERB,"['F', 'AO1', 'R', 'K', 'AE2', 'S', 'T', 'IH0', 'NG']","['F', 'AO', 'R', 'K', 'AE', 'S', 'T', 'IH', 'NG']",real,9,long
14583,friedman,2.95e-06,3.47,PROPN,"['F', 'R', 'IY1', 'D', 'M', 'AH0', 'N']","['F', 'R', 'IY', 'D', 'M', 'AH', 'N']",real,7,long
14594,horizons,2.95e-06,3.47,PROPN,"['HH', 'ER0', 'AY1', 'Z', 'AH0', 'N', 'Z']","['HH', 'ER', 'AY', 'Z', 'AH', 'N', 'Z']",real,7,long
14597,imitation,2.95e-06,3.47,NOUN,"['IH2', 'M', 'AH0', 'T', 'EY1', 'SH', 'AH0', 'N']","['IH', 'M', 'AH', 'T', 'EY', 'SH', 'AH', 'N']",real,8,long
14600,inspires,2.95e-06,3.47,VERB,"['IH0', 'N', 'S', 'P', 'AY1', 'R', 'Z']","['IH', 'N', 'S', 'P', 'AY', 'R', 'Z']",real,7,long
14601,interfaces,2.95e-06,3.47,NOUN,"['IH1', 'N', 'T', 'ER0', 'F', 'EY2', 'S', 'IH0', 'Z']","['IH', 'N', 'T', 'ER', 'F', 'EY', 'S', 'IH', 'Z']",real,9,long
14602,intrigued,2.95e-06,3.47,VERB,"['IH1', 'N', 'T', 'R', 'IY0', 'G', 'D']","['IH', 'N', 'T', 'R', 'IY', 'G', 'D']",real,7,long
14603,intrinsic,2.95e-06,3.47,ADJ,"['IH0', 'N', 'T', 'R', 'IH1', 'N', 'S', 'IH0', 'K']","['IH', 'N', 'T', 'R', 'IH', 'N', 'S', 'IH', 'K']",real,9,long
14608,landmarks,2.95e-06,3.47,NOUN,"['L', 'AE1', 'N', 'D', 'M', 'AA2', 'R', 'K', 'S']","['L', 'AE', 'N', 'D', 'M', 'AA', 'R', 'K', 'S']",real,9,long
14609,landslide,2.95e-06,3.47,NOUN,"['L', 'AE1', 'N', 'D', 'S', 'L', 'AY2', 'D']","['L', 'AE', 'N', 'D', 'S', 'L', 'AY', 'D']",real,8,long
14618,melodies,2.95e-06,3.47,NOUN,"['M', 'EH1', 'L', 'AH0', 'D', 'IY0', 'Z']","['M', 'EH', 'L', 'AH', 'D', 'IY', 'Z']",real,7,long
14619,memorandum,2.95e-06,3.47,VERB,"['M', 'EH2', 'M', 'ER0', 'AE1', 'N', 'D', 'AH0', 'M']","['M', 'EH', 'M', 'ER', 'AE', 'N', 'D', 'AH', 'M']",real,9,long
14623,moderation,2.95e-06,3.47,NOUN,"['M', 'AA2', 'D', 'ER0', 'EY1', 'SH', 'AH0', 'N']","['M', 'AA', 'D', 'ER', 'EY', 'SH', 'AH', 'N']",real,8,long
14627,nobility,2.95e-06,3.47,NOUN,"['N', 'OW0', 'B', 'IH1', 'L', 'AH0', 'T', 'IY0']","['N', 'OW', 'B', 'IH', 'L', 'AH', 'T', 'IY']",real,8,long
14628,notation,2.95e-06,3.47,NOUN,"['N', 'OW0', 'T', 'EY1', 'SH', 'AH0', 'N']","['N', 'OW', 'T', 'EY', 'SH', 'AH', 'N']",real,7,long
14632,painfully,2.95e-06,3.47,ADV,"['P', 'EY1', 'N', 'F', 'AH0', 'L', 'IY0']","['P', 'EY', 'N', 'F', 'AH', 'L', 'IY']",real,7,long
14638,politely,2.95e-06,3.47,ADV,"['P', 'AH0', 'L', 'AY1', 'T', 'L', 'IY0']","['P', 'AH', 'L', 'AY', 'T', 'L', 'IY']",real,7,long
14641,provoking,2.95e-06,3.47,VERB,"['P', 'R', 'AH0', 'V', 'OW1', 'K', 'IH0', 'NG']","['P', 'R', 'AH', 'V', 'OW', 'K', 'IH', 'NG']",real,8,long
14642,puberty,2.95e-06,3.47,VERB,"['P', 'Y', 'UW1', 'B', 'ER0', 'T', 'IY0']","['P', 'Y', 'UW', 'B', 'ER', 'T', 'IY']",real,7,long
14644,railroads,2.95e-06,3.47,NOUN,"['R', 'EY1', 'L', 'R', 'OW2', 'D', 'Z']","['R', 'EY', 'L', 'R', 'OW', 'D', 'Z']",real,7,long
14647,relegated,2.95e-06,3.47,VERB,"['R', 'EH1', 'L', 'AH0', 'G', 'EY2', 'T', 'IH0', 'D']","['R', 'EH', 'L', 'AH', 'G', 'EY', 'T', 'IH', 'D']",real,9,long
14651,reviewers,2.95e-06,3.47,NOUN,"['R', 'IY0', 'V', 'Y', 'UW1', 'ER0', 'Z']","['R', 'IY', 'V', 'Y', 'UW', 'ER', 'Z']",real,7,long
14654,sheridan,2.95e-06,3.47,PROPN,"['SH', 'EH1', 'R', 'IH0', 'D', 'AH0', 'N']","['SH', 'EH', 'R', 'IH', 'D', 'AH', 'N']",real,7,long
14664,stockings,2.95e-06,3.47,NOUN,"['S', 'T', 'AA1', 'K', 'IH0', 'NG', 'Z']","['S', 'T', 'AA', 'K', 'IH', 'NG', 'Z']",real,7,long
14667,succeeds,2.95e-06,3.47,VERB,"['S', 'AH0', 'K', 'S', 'IY1', 'D', 'Z']","['S', 'AH', 'K', 'S', 'IY', 'D', 'Z']",real,7,long
14669,sutherland,2.95e-06,3.47,PROPN,"['S', 'AH1', 'DH', 'ER0', 'L', 'AH0', 'N', 'D']","['S', 'AH', 'DH', 'ER', 'L', 'AH', 'N', 'D']",real,8,long
14680,turbulent,2.95e-06,3.47,ADJ,"['T', 'ER1', 'B', 'Y', 'AH0', 'L', 'AH0', 'N', 'T']","['T', 'ER', 'B', 'Y', 'AH', 'L', 'AH', 'N', 'T']",real,9,long
14681,twisting,2.95e-06,3.47,VERB,"['T', 'W', 'IH1', 'S', 'T', 'IH0', 'NG']","['T', 'W', 'IH', 'S', 'T', 'IH', 'NG']",real,7,long
14682,unbearable,2.95e-06,3.47,ADJ,"['AH0', 'N', 'B', 'EH1', 'R', 'AH0', 'B', 'AH0', 'L']","['AH', 'N', 'B', 'EH', 'R', 'AH', 'B', 'AH', 'L']",real,9,long
14685,unmarried,2.95e-06,3.47,ADJ,"['AH0', 'N', 'M', 'EH1', 'R', 'IY0', 'D']","['AH', 'N', 'M', 'EH', 'R', 'IY', 'D']",real,7,long
14689,vortex,2.95e-06,3.47,NOUN,"['V', 'AO1', 'R', 'T', 'EH0', 'K', 'S']","['V', 'AO', 'R', 'T', 'EH', 'K', 'S']",real,7,long
14692,wanderers,2.95e-06,3.47,NOUN,"['W', 'AA1', 'N', 'D', 'ER0', 'ER0', 'Z']","['W', 'AA', 'N', 'D', 'ER', 'ER', 'Z']",real,7,long
14695,afforded,2.88e-06,3.46,VERB,"['AH0', 'F', 'AO1', 'R', 'D', 'AH0', 'D']","['AH', 'F', 'AO', 'R', 'D', 'AH', 'D']",real,7,long
14700,antibody,2.88e-06,3.46,NOUN,"['AE1', 'N', 'T', 'IH0', 'B', 'AA2', 'D', 'IY0']","['AE', 'N', 'T', 'IH', 'B', 'AA', 'D', 'IY']",real,8,long
14706,astronauts,2.88e-06,3.46,NOUN,"['AE1', 'S', 'T', 'R', 'AH0', 'N', 'AO2', 'T', 'S']","['AE', 'S', 'T', 'R', 'AH', 'N', 'AO', 'T', 'S']",real,9,long
14707,baptized,2.88e-06,3.46,VERB,"['B', 'AE0', 'P', 'T', 'AY1', 'Z', 'D']","['B', 'AE', 'P', 'T', 'AY', 'Z', 'D']",real,7,long
14708,belarus,2.88e-06,3.46,PROPN,"['B', 'EH0', 'L', 'AA1', 'R', 'AH0', 'S']","['B', 'EH', 'L', 'AA', 'R', 'AH', 'S']",real,7,long
14718,burgundy,2.88e-06,3.46,NOUN,"['B', 'ER1', 'G', 'AH0', 'N', 'D', 'IY0']","['B', 'ER', 'G', 'AH', 'N', 'D', 'IY']",real,7,long
14719,cabinets,2.88e-06,3.46,NOUN,"['K', 'AE1', 'B', 'AH0', 'N', 'AH0', 'T', 'S']","['K', 'AE', 'B', 'AH', 'N', 'AH', 'T', 'S']",real,8,long
14721,carolyn,2.88e-06,3.46,PROPN,"['K', 'EH1', 'R', 'AH0', 'L', 'IH0', 'N']","['K', 'EH', 'R', 'AH', 'L', 'IH', 'N']",real,7,long
14728,clemson,2.88e-06,3.46,NOUN,"['K', 'L', 'EH1', 'M', 'S', 'AH0', 'N']","['K', 'L', 'EH', 'M', 'S', 'AH', 'N']",real,7,long
14737,convergence,2.88e-06,3.46,NOUN,"['K', 'AH0', 'N', 'V', 'ER1', 'JH', 'AH0', 'N', 'S']","['K', 'AH', 'N', 'V', 'ER', 'JH', 'AH', 'N', 'S']",real,9,long
14739,criterion,2.88e-06,3.46,NOUN,"['K', 'R', 'AY0', 'T', 'IH1', 'R', 'IY0', 'AH0', 'N']","['K', 'R', 'AY', 'T', 'IH', 'R', 'IY', 'AH', 'N']",real,9,long
14740,crossings,2.88e-06,3.46,NOUN,"['K', 'R', 'AO1', 'S', 'IH0', 'NG', 'Z']","['K', 'R', 'AO', 'S', 'IH', 'NG', 'Z']",real,7,long
14743,cylinders,2.88e-06,3.46,NOUN,"['S', 'IH1', 'L', 'AH0', 'N', 'D', 'ER0', 'Z']","['S', 'IH', 'L', 'AH', 'N', 'D', 'ER', 'Z']",real,8,long
14744,deduction,2.88e-06,3.46,NOUN,"['D', 'IH0', 'D', 'AH1', 'K', 'SH', 'AH0', 'N']","['D', 'IH', 'D', 'AH', 'K', 'SH', 'AH', 'N']",real,8,long
14746,detachment,2.88e-06,3.46,NOUN,"['D', 'IH0', 'T', 'AE1', 'CH', 'M', 'AH0', 'N', 'T']","['D', 'IH', 'T', 'AE', 'CH', 'M', 'AH', 'N', 'T']",real,9,long
14747,detectors,2.88e-06,3.46,NOUN,"['D', 'IH0', 'T', 'EH1', 'K', 'T', 'ER0', 'Z']","['D', 'IH', 'T', 'EH', 'K', 'T', 'ER', 'Z']",real,8,long
14749,digestive,2.88e-06,3.46,ADJ,"['D', 'AY0', 'JH', 'EH1', 'S', 'T', 'IH0', 'V']","['D', 'AY', 'JH', 'EH', 'S', 'T', 'IH', 'V']",real,8,long
14750,diminish,2.88e-06,3.46,VERB,"['D', 'IH0', 'M', 'IH1', 'N', 'IH0', 'SH']","['D', 'IH', 'M', 'IH', 'N', 'IH', 'SH']",real,7,long
14751,disclaimer,2.88e-06,3.46,NOUN,"['D', 'IH0', 'S', 'K', 'L', 'EY1', 'M', 'ER0']","['D', 'IH', 'S', 'K', 'L', 'EY', 'M', 'ER']",real,8,long
14752,disconnect,2.88e-06,3.46,VERB,"['D', 'IH0', 'S', 'K', 'AH0', 'N', 'EH1', 'K', 'T']","['D', 'IH', 'S', 'K', 'AH', 'N', 'EH', 'K', 'T']",real,9,long
14754,disruptive,2.88e-06,3.46,ADJ,"['D', 'IH0', 'S', 'R', 'AH1', 'P', 'T', 'IH0', 'V']","['D', 'IH', 'S', 'R', 'AH', 'P', 'T', 'IH', 'V']",real,9,long
14756,endlessly,2.88e-06,3.46,ADV,"['EH1', 'N', 'D', 'L', 'AH0', 'S', 'L', 'IY0']","['EH', 'N', 'D', 'L', 'AH', 'S', 'L', 'IY']",real,8,long
14757,enthusiast,2.88e-06,3.46,NOUN,"['EH0', 'N', 'TH', 'UW1', 'Z', 'IY0', 'AE2', 'S', 'T']","['EH', 'N', 'TH', 'UW', 'Z', 'IY', 'AE', 'S', 'T']",real,9,long
14758,epilepsy,2.88e-06,3.46,NOUN,"['EH1', 'P', 'AH0', 'L', 'EH2', 'P', 'S', 'IY0']","['EH', 'P', 'AH', 'L', 'EH', 'P', 'S', 'IY']",real,8,long
14759,estimation,2.88e-06,3.46,NOUN,"['EH2', 'S', 'T', 'AH0', 'M', 'EY1', 'SH', 'AH0', 'N']","['EH', 'S', 'T', 'AH', 'M', 'EY', 'SH', 'AH', 'N']",real,9,long
14764,flashlight,2.88e-06,3.46,NOUN,"['F', 'L', 'AE1', 'SH', 'L', 'AY2', 'T']","['F', 'L', 'AE', 'SH', 'L', 'AY', 'T']",real,7,long
14765,flattering,2.88e-06,3.46,VERB,"['F', 'L', 'AE1', 'T', 'ER0', 'IH0', 'NG']","['F', 'L', 'AE', 'T', 'ER', 'IH', 'NG']",real,7,long
